PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
-1.705200812860655,-0.57186276940104,0.5647181360657391,-1.3939310108201155,0.5655903757298912,-0.7909584785990359,1.8285419603357638,0.0,0.9247860121878924,-0.5958431852730673,0.0,0.5483959332469494
-1.6974605409782255,1.7486712783337586,0.5647181360657391,-0.4202586617105282,-1.7680640316934417,-0.29000960663241027,-0.43295451957572234,0.0,1.7647080949420288,-0.5005361328664008,0.0,0.5483959332469494
-1.689720269095796,-0.57186276940104,0.5647181360657391,-1.7635290861964077,0.5655903757298912,0.8371253552924974,-0.43295451957572234,0.0,0.6313885723217214,-0.48288667871701796,0.0,0.5483959332469494
-1.6858501331545812,-0.57186276940104,0.5647181360657391,0.3785500818446841,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-0.5019309502985861,-0.42523650168347443,0.0,-0.8687746100385885
-1.6703695893897221,1.7486712783337586,-1.2961986747280732,0.4659818846218715,-1.7680640316934417,-1.7928562225322873,1.8285419603357638,0.0,-1.3245943601194186,2.6263541207447942,0.0,-2.285945153324126
-1.6587591815660778,-0.57186276940104,0.5647181360657391,1.074030331208675,0.5655903757298912,-1.0414329145823487,-0.43295451957572234,0.0,0.9938207039211091,-0.48288667871701796,0.0,0.5483959332469494
-1.651018909683648,-0.57186276940104,0.5647181360657391,1.5151635179481207,-1.7680640316934417,-1.7928562225322873,-0.43295451957572234,0.0,0.29196800463340594,-0.5105327836966111,0.0,0.5483959332469494
-1.6394085018600038,1.7486712783337586,-1.2961986747280732,1.6224661849928506,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-1.2152894315418254,0.21603170559853696,0.0,0.5483959332469494
-1.635538365918789,-0.57186276940104,0.5647181360657391,1.5111893450946121,-1.7680640316934417,0.3361764833258718,1.8285419603357638,0.0,-0.3523557848766166,0.9220098715738451,0.0,0.5483959332469494
-1.6316682299775742,1.7486712783337586,0.5647181360657391,0.2116348219973263,-1.7680640316934417,-0.03953517064909744,-0.43295451957572234,0.0,-1.0254440292754794,-0.5993730761029439,0.0,-2.285945153324126
-1.6277980940363594,-0.57186276940104,-1.2961986747280732,-0.7381924899912098,0.5655903757298912,0.8371253552924974,-0.43295451957572234,0.0,-1.284324123275042,2.051574937134338,0.0,0.5483959332469494
-1.62005782215393,1.7486712783337586,0.5647181360657391,0.25535072338592,-1.7680640316934417,-1.6676190045406307,-0.43295451957572234,0.0,-0.48467227736528196,-0.4858235478874754,0.0,-0.8687746100385885
-1.6045772783890708,-0.57186276940104,0.5647181360657391,-0.8693401941569909,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-1.0542084841643198,-0.5993730761029439,0.0,-2.285945153324126
-1.5968370065066413,1.7486712783337586,0.5647181360657391,0.5812328973736186,-1.7680640316934417,-0.03953517064909744,-0.43295451957572234,0.0,-0.4559078224764417,-0.5070028928667346,0.0,-0.8687746100385885
-1.5929668705654265,-0.57186276940104,0.5647181360657391,1.4078608509033905,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-0.0014294352327650476,-0.5046590453556965,0.0,0.5483959332469494
-1.5890967346242117,-0.57186276940104,-3.1571154855218855,1.4674734437060184,0.5655903757298912,1.4633114452507794,-0.43295451957572234,0.0,1.3562528355204968,2.2945443827364005,0.0,-2.285945153324126
-1.5813564627417822,1.7486712783337586,0.5647181360657391,-0.6746057243350735,-1.7680640316934417,-0.03953517064909744,-0.43295451957572234,0.0,-0.42714336758760135,-0.5252453686755365,0.0,-0.8687746100385885
-1.569746054918138,-0.57186276940104,-3.1571154855218855,-0.34474937749386636,0.5655903757298912,1.7137858812340923,1.8285419603357638,0.0,-1.8366016571407757,5.72266140020594,0.0,0.5483959332469494
-1.5658759189769231,1.7486712783337586,0.5647181360657391,0.18381561202276667,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-0.9218919916756544,-0.5987800544435247,0.0,-2.285945153324126
-1.5620057830357081,-0.57186276940104,0.5647181360657391,-1.290602516628894,0.5655903757298912,-0.9161956965906923,-0.43295451957572234,0.0,0.8730099933879798,-0.48288667871701796,0.0,0.5483959332469494
-1.5581356470944934,-0.57186276940104,0.5647181360657391,1.503240999387595,-1.7680640316934417,-1.2919073505656615,4.09003844024725,0.0,-0.3466028938988486,0.9220098715738451,0.0,0.5483959332469494
-1.5542655111532786,1.7486712783337586,0.5647181360657391,0.5176461317174823,-1.7680640316934417,-1.7928562225322873,1.8285419603357638,0.0,-1.0139382473199434,-0.03223257624833992,0.0,-2.285945153324126
-1.5503953752120638,-0.57186276940104,0.5647181360657391,-1.7953224690244758,-1.7680640316934417,1.4633114452507794,1.8285419603357638,0.0,0.8327397565436034,-0.2816829014140553,0.0,0.5483959332469494
-1.546525239270849,-0.57186276940104,-1.2961986747280732,1.4634992708525099,-1.7680640316934417,-0.16477238864075383,1.8285419603357638,0.0,-1.7790727473630952,1.3455967711590298,0.0,0.5483959332469494
-1.5426551033296343,-0.57186276940104,0.5647181360657391,-0.05066058633423596,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,0.16540440312250865,-0.5046590453556965,0.0,-2.285945153324126
-1.5349148314472048,1.7486712783337586,0.5647181360657391,-0.9806170340552294,-1.7680640316934417,-1.1666701325740052,-0.43295451957572234,0.0,-0.4616607134542097,-0.5070028928667346,0.0,-0.8687746100385885
-1.53104469550599,-0.57186276940104,0.5647181360657391,0.9468567998964024,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,1.46555776409809,-0.48288667871701796,0.0,0.5483959332469494
-1.5271745595647752,-0.57186276940104,0.5647181360657391,0.05664208071049405,0.5655903757298912,-0.03953517064909744,1.8285419603357638,0.0,0.5738596625440407,0.569020788586191,0.0,-0.8687746100385885
-1.5233044236235604,1.7486712783337586,0.5647181360657391,0.5772587245201101,-1.7680640316934417,-0.03953517064909744,-0.43295451957572234,0.0,-1.6467562548744297,-0.5252453686755365,0.0,-0.8687746100385885
-1.5194342876823457,-0.57186276940104,0.5647181360657391,1.0621078126481494,0.5655903757298912,-0.03953517064909744,4.09003844024725,0.0,-0.9909266834088711,1.441496845225116,0.0,-2.285945153324126
-1.515564151741131,-0.57186276940104,0.5647181360657391,-1.6721231105657117,-1.7680640316934417,-1.2919073505656615,1.8285419603357638,0.0,0.08486392943375583,0.8937707449348328,0.0,0.5483959332469494
-1.5078238798587014,-0.57186276940104,0.5647181360657391,0.5375169959850249,0.5655903757298912,-0.9161956965906923,-0.43295451957572234,0.0,0.9190331212101243,-0.5181855870157834,0.0,0.5483959332469494
-1.5000836079762718,1.7486712783337586,-1.2961986747280732,-0.8454951570359398,-1.7680640316934417,0.08570204734255897,1.8285419603357638,0.0,-0.7090350254982363,2.051574937134338,0.0,0.5483959332469494
-1.4884732001526275,1.7486712783337586,-1.2961986747280732,0.9865985284314875,-1.7680640316934417,-0.9161956965906923,-0.43295451957572234,0.0,1.1088785234764702,-0.1369573773891171,0.0,0.5483959332469494
-1.4846030642114127,-0.57186276940104,0.5647181360657391,0.5414911688385334,0.5655903757298912,0.02308343834673077,-0.43295451957572234,0.0,-0.8471044089646697,-0.5987800544435247,0.0,-2.285945153324126
-1.4729926563877684,-0.57186276940104,0.5647181360657391,1.1535137882788453,0.5655903757298912,-0.7909584785990359,-0.43295451957572234,0.0,-0.9506564465644947,-0.5987800544435247,0.0,-2.285945153324126
-1.4575121126229091,-0.57186276940104,-3.1571154855218855,1.2926098381516435,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,1.373511508453801,2.2945443827364005,0.0,-2.285945153324126
-1.4459017047992648,-0.57186276940104,0.5647181360657391,-1.0879197010999595,0.5655903757298912,-1.1666701325740052,-0.43295451957572234,0.0,1.5000751099646983,-0.4675951916419928,0.0,0.5483959332469494
-1.4381614329168353,-0.57186276940104,0.5647181360657391,-0.07450562345528708,0.5655903757298912,-0.29000960663241027,4.09003844024725,0.0,-0.5306954051874264,-0.3964043533850429,0.0,0.5483959332469494
-1.4342912969756205,-0.57186276940104,-1.2961986747280732,-0.2493692290096619,0.5655903757298912,0.4614137013175282,-0.43295451957572234,0.0,1.1203843054320064,-0.1369573773891171,0.0,0.5483959332469494
-1.4226808891519762,-0.57186276940104,0.5647181360657391,-1.1832998495841638,0.5655903757298912,-0.29000960663241027,1.8285419603357638,0.0,-0.9103862097201183,0.42135839539079556,0.0,-2.285945153324126
-1.411070481328332,-0.57186276940104,0.5647181360657391,1.2687648010305923,0.5655903757298912,-0.03953517064909744,-0.43295451957572234,0.0,-0.04169967207714146,-0.5046590453556965,0.0,0.5483959332469494
